Sample	Chromosome	Start_Position.bp.	End_Position.bp.	Length.snp.	Median_Ratio	Median_logR	TITAN_state	TITAN_call	Copy_Number	MinorCN	MajorCN	Clonal_Cluster	Cellular_Prevalence	logR_Copy_Number	Corrected_Ratio	Corrected_Copy_Number	Corrected_Call	Corrected_MajorCN	Corrected_MinorCN
IIICF_a2	chr2	48910933	49990017	862	0.688578	0.398187	5	GAIN	3	1	2	1	1	2.64425245016867	0.690496573169049	3	GAIN	2	1
IIICF_a2	chr2	49992053	50219991	145	0.695652	0.2534	3	HET	2	1	1	NA	NA	2.38919165195213	0.697855045971373	2	NEUT	1	1
IIICF_a2	chr2	50220108	50239667	84	0.72	0.458066	5	GAIN	3	1	2	1	1	2.75745153537644	0.722146372272719	3	GAIN	2	1
IIICF_a2	chr2	50240644	50409803	163	0.7	0.251308	3	HET	2	1	1	NA	NA	2.38569070016864	0.702255309320419	2	NEUT	1	1
IIICF_a2	chr2	50410046	50606730	236	0.69398	0.349041	5	GAIN	3	1	2	1	1	2.5547908867133	0.6960226400993	3	GAIN	2	1
IIICF_a2	chr2	50609408	51534169	597	0.692308	0.315353	3	HET	2	1	1	NA	NA	2.49520483017539	0.694381391937535	2	NEUT	1	1
IIICF_a2	chr2	51621603	52529983	515	0.684211	0.379944	5	GAIN	3	1	2	1	1	2.61068813232147	0.686109238693845	3	GAIN	2	1
IIICF_a2	chr2	52532384	52636549	137	0.7	0.28455	3	HET	2	1	1	NA	NA	2.44192608944855	0.702203371549604	2	NEUT	1	1
IIICF_a2	chr2	52650036	52799698	136	0.666667	0.337474	5	GAIN	3	1	2	1	1	2.53417457413161	0.668436307610583	3	GAIN	2	1
IIICF_a2	chr2	52800287	52869108	95	0.6875	0.261244	3	HET	2	1	1	NA	NA	2.40236384382469	0.689599678231593	2	NEUT	1	1
IIICF_a2	chr2	52870277	53689577	553	0.6875	0.378179	5	GAIN	3	1	2	1	1	2.60746326459299	0.689434520472729	3	GAIN	2	1
IIICF_a2	chr2	53690137	54439283	792	0.681818	0.269432	3	HET	2	1	1	NA	NA	2.41619031656102	0.683842398437332	2	NEUT	1	1
IIICF_a2	chr2	54440310	55289272	687	0.642857	0.392129	5	GAIN	3	1	2	1	1	2.6330595588499	0.644316590740354	3	GAIN	2	1
IIICF_a2	chr2	55290651	56039772	683	0.69697	0.268896	3	HET	2	1	1	NA	NA	2.41528281053462	0.699163927899858	2	NEUT	1	1
IIICF_a2	chr2	56051979	57998040	1429	0.692308	0.3744	5	GAIN	3	1	2	1	1	2.6005718285434	0.694297384611723	3	GAIN	2	1
IIICF_a2	chr2	58002818	58169494	156	0.7	0.252451	3	HET	2	1	1	NA	NA	2.38760287595424	0.702253503095474	2	NEUT	1	1
IIICF_a2	chr2	58170004	59172847	345	0.684211	0.34212	5	GAIN	3	1	2	1	1	2.5424354628207	0.686160197650365	3	GAIN	2	1
IIICF_a2	chr2	59185112	59228824	45	0.666667	0.201076	3	HET	2	1	1	NA	NA	2.3031342003423	0.668613796830115	2	NEUT	1	1
IIICF_a2	chr2	59230480	59981052	388	0.681818	0.349904	5	GAIN	3	1	2	1	1	2.5563356814999	0.683731415337641	3	GAIN	2	1
IIICF_a2	chr2	60010463	60409379	119	0.684211	0.303821	3	HET	2	1	1	NA	NA	2.4751250455194	0.686213205601413	2	NEUT	1	1
IIICF_a2	chr2	60430823	60509080	75	0.666667	0.392869	5	GAIN	3	1	2	1	1	2.63442428019587	0.668368978832439	3	GAIN	2	1
IIICF_a2	chr2	60511610	63479119	898	0.6875	0.265547	3	HET	2	1	1	NA	NA	2.40962021920292	0.68959335522131	2	NEUT	1	1
IIICF_a2	chr2	63481059	63929797	343	0.692308	0.352302	5	GAIN	3	1	2	1	1	2.5606330248169	0.694328413517768	3	GAIN	2	1
IIICF_a2	chr2	63940612	64348597	144	0.666667	0.278182	3	HET	2	1	1	NA	NA	2.43105279119617	0.668511359109269	2	NEUT	1	1
IIICF_a2	chr2	64350133	64809278	289	0.68	0.393093	5	GAIN	3	1	2	1	1	2.63483752307174	0.681837845173432	3	GAIN	2	1
IIICF_a2	chr2	64826712	65899287	713	0.689655	0.253422	3	HET	2	1	1	NA	NA	2.38922849582548	0.691790486683459	2	NEUT	1	1
IIICF_a2	chr2	65921856	66286355	367	0.666667	0.376964	5	GAIN	3	1	2	1	1	2.60524560478514	0.668388040946128	3	GAIN	2	1
IIICF_a2	chr2	66290514	66419715	74	0.696154	0.29266	3	HET	2	1	1	NA	NA	2.45584350118445	0.698302754194642	2	NEUT	1	1
IIICF_a2	chr2	66420489	66519877	62	0.71131	0.392037	5	GAIN	3	1	2	1	1	2.63288993970911	0.713469124083072	3	GAIN	2	1
IIICF_a2	chr2	66520174	66829625	163	0.69697	0.257596	3	HET	2	1	1	NA	NA	2.39622895870585	0.699181373134787	2	NEUT	1	1
IIICF_a2	chr2	66860047	67869547	573	0.68	0.370765	5	GAIN	3	1	2	1	1	2.59396000390989	0.681866807282015	3	GAIN	2	1
IIICF_a2	chr2	67870988	68109308	202	0.672619	0.268219	3	HET	2	1	1	NA	NA	2.41413705800837	0.674542609575682	2	NEUT	1	1
IIICF_a2	chr2	68110020	68379388	114	0.688578	0.400189	5	GAIN	3	1	2	1	1	2.64796173307076	0.690493885618635	3	GAIN	2	1
IIICF_a2	chr2	68382986	68590203	121	0.681818	0.218421	3	HET	2	1	1	NA	NA	2.33131645906697	0.683916098643845	2	NEUT	1	1
IIICF_a2	chr2	68592078	69039742	464	0.68	0.385841	5	GAIN	3	1	2	1	1	2.62149131812293	0.681847201778269	3	GAIN	2	1
IIICF_a2	chr2	69041823	69049941	15	0.769231	1.785176	18	UBCNA	7	2	5	1	1	6.95902958791163	0.770271798452768	7	HLAMP	5	2
IIICF_a2	chr2	69050386	69389757	168	0.666667	0.355887	5	GAIN	3	1	2	1	1	2.56707087143362	0.668413634426985	3	GAIN	2	1
IIICF_a2	chr2	69390618	69619175	157	0.754098	1.744486	18	UBCNA	7	2	5	1	1	6.76474988066144	0.755108508008458	7	HLAMP	5	2
IIICF_a2	chr2	69621199	69668802	66	0.744668	1.546983	15	BCNA	6	3	3	1	1	5.89581643241029	0.745784409376435	6	HLAMP	3	3
IIICF_a2	chr2	69680435	70189141	211	0.754717	1.805043	18	UBCNA	7	2	5	1	1	7.05589658040729	0.7556881716162	7	HLAMP	5	2
IIICF_a2	chr2	70196019	71619192	955	0.684211	0.293788	3	HET	2	1	1	NA	NA	2.45778544480862	0.686227331100342	2	NEUT	1	1
IIICF_a2	chr2	71620111	71718368	80	0.719375	0.434909	5	GAIN	3	1	2	1	1	2.71311605935497	0.721550249204075	3	GAIN	2	1
IIICF_a2	chr2	71720662	72389857	515	0.684211	0.307211	3	HET	2	1	1	NA	NA	2.48101114456929	0.686208455449236	2	NEUT	1	1
IIICF_a2	chr2	72396566	72979172	150	0.68	0.404714	5	GAIN	3	1	2	1	1	2.65636459103514	0.681822951352723	3	GAIN	2	1
IIICF_a2	chr2	73056387	73505905	199	0.684211	0.238941	3	HET	2	1	1	NA	NA	2.36509797585381	0.686306350501726	2	NEUT	1	1
IIICF_a2	chr2	73570768	74919114	421	0.576923	0.740559	5	GAIN	3	1	2	1	1	3.35969293170239	0.57753895202078	3	GAIN	2	1
IIICF_a2	chr2	74920823	74942050	42	0.555556	0.870149	8	BCNA	4	2	2	1	1	3.6779744958578	0.555962361460451	4	AMP	2	2
IIICF_a2	chr2	74946589	75175132	148	0.571429	0.717848	5	GAIN	3	1	2	1	1	3.30679835380237	0.572010108347419	3	GAIN	2	1
IIICF_a2	chr2	75213303	75549990	292	0.564103	0.857414	8	BCNA	4	2	2	1	1	3.64541461640919	0.564576065940286	4	AMP	2	2
IIICF_a2	chr2	75560096	75999874	449	0.558824	0.782531	5	GAIN	3	1	2	1	1	3.45966557056176	0.559281415302973	3	GAIN	2	1
IIICF_a2	chr2	76001222	76269620	167	0.568627	0.86304	8	BCNA	4	2	2	1	1	3.65976331195932	0.569131466430734	4	AMP	2	2
IIICF_a2	chr2	76270594	76309699	38	0.55719	0.743813	5	GAIN	3	1	2	1	1	3.36734002126691	0.557646902338841	3	GAIN	2	1
IIICF_a2	chr2	76330101	76487414	60	0.571429	0.86278	8	BCNA	4	2	2	1	1	3.6590989673278	0.571954158828384	4	AMP	2	2
IIICF_a2	chr2	76507420	76648371	51	0.56	0.725651	5	GAIN	3	1	2	1	1	3.32487794777172	0.56048547380291	3	GAIN	2	1
IIICF_a2	chr2	76650184	76929763	100	0.5625	0.815239	8	BCNA	4	2	2	1	1	3.53961399803887	0.562975022706811	4	AMP	2	2
IIICF_a2	chr2	76940274	77158378	300	0.5625	0.757743	5	GAIN	3	1	2	1	1	3.40027199719655	0.562994488977294	3	GAIN	2	1
IIICF_a2	chr2	77159809	77217266	120	0.554094	0.892425	8	BCNA	4	2	2	1	1	3.73562374205011	0.554483561676704	4	AMP	2	2
IIICF_a2	chr2	77221322	77279121	128	0.571429	0.70065	5	GAIN	3	1	2	1	1	3.2672940850439	0.572017134424575	3	GAIN	2	1
IIICF_a2	chr2	77280195	77329199	52	0.555274	0.863925	8	BCNA	4	2	2	1	1	3.66202553644364	0.555680059599933	4	AMP	2	2
IIICF_a2	chr2	77331101	77726680	306	0.566667	0.752853	5	GAIN	3	1	2	1	1	3.38867528955744	0.567196262608967	3	GAIN	2	1
IIICF_a2	chr2	77732344	78278635	495	0.6	1.034385	8	BCNA	4	2	2	1	1	4.12468078007882	0.600652228712791	4	AMP	2	2
IIICF_a2	chr2	78280189	79899436	1029	0.567568	0.749374	5	GAIN	3	1	2	1	1	3.38044868701614	0.568105720969157	3	GAIN	2	1
IIICF_a2	chr2	79899943	79999859	106	0.558824	0.852232	8	BCNA	4	2	2	1	1	3.6322477237868	0.559259681730841	4	AMP	2	2
IIICF_a2	chr2	80000400	80698705	396	0.56	0.734528	5	GAIN	3	1	2	1	1	3.34556525821694	0.560482471874537	3	GAIN	2	1
IIICF_a2	chr2	80700037	80716691	35	0.571429	0.905903	8	BCNA	4	2	2	1	1	3.77093885943486	0.571938583474634	4	AMP	2	2
IIICF_a2	chr2	80741449	81569767	655	0.567568	0.77451	5	GAIN	3	1	2	1	1	3.44033496825008	0.568096360802347	3	GAIN	2	1
IIICF_a2	chr2	81590058	81687662	122	0.560488	0.830709	8	BCNA	4	2	2	1	1	3.57806348433443	0.560942790558243	4	AMP	2	2
IIICF_a2	chr2	81690580	81979032	289	0.568182	0.754887	5	GAIN	3	1	2	1	1	3.39349417669801	0.568722521389756	3	GAIN	2	1
IIICF_a2	chr2	81980203	82009815	66	0.567117	0.880028	8	BCNA	4	2	2	1	1	3.70343107302735	0.56760454928812	4	AMP	2	2
IIICF_a2	chr2	82010794	82368206	586	0.558824	0.771595	5	GAIN	3	1	2	1	1	3.43333640468537	0.559284923075579	3	GAIN	2	1
IIICF_a2	chr2	82370409	82379867	35	0.536585	0.91141	8	BCNA	4	2	2	1	1	3.78546353666357	0.536845000539302	4	AMP	2	2
IIICF_a2	chr2	82380031	82601954	229	0.5625	0.764229	5	GAIN	3	1	2	1	1	3.4157144118623	0.562992253396998	3	GAIN	2	1
IIICF_a2	chr2	82618144	83809428	206	0.564103	0.833671	8	BCNA	4	2	2	1	1	3.58547244979735	0.564583974688104	4	AMP	2	2
IIICF_a2	chr2	83810337	83895532	111	0.555556	0.744776	5	GAIN	3	1	2	1	1	3.36960643687856	0.555999549451734	3	GAIN	2	1
IIICF_a2	chr2	83899693	85079098	288	0.564103	0.82727	8	BCNA	4	2	2	1	1	3.56948044165656	0.564586129553848	4	AMP	2	2
IIICF_a2	chr2	85128898	85498886	365	0.567568	0.701776	5	GAIN	3	1	2	1	1	3.26986615535021	0.568123905978351	3	GAIN	2	1
IIICF_a2	chr2	85517194	86119187	275	0.6875	0.263536	3	HET	2	1	1	NA	NA	2.40622627013951	0.689596307870062	2	NEUT	1	1
IIICF_a2	chr2	86120668	86178466	127	0.681818	0.339411	5	GAIN	3	1	2	1	1	2.53761545221785	0.683745530783621	3	GAIN	2	1
IIICF_a2	chr2	86216006	86558975	383	0.678571	0.256314	3	HET	2	1	1	NA	NA	2.39407668505061	0.680577610729318	2	NEUT	1	1
IIICF_a2	chr2	86560526	89155489	683	0.566667	0.668367	5	GAIN	3	1	2	1	1	3.19439890289003	0.567228451208573	3	GAIN	2	1
IIICF_a2	chr2	89162353	89249057	97	0.580645	0.806361	8	BCNA	4	2	2	1	1	3.51773390148287	0.581261743695436	4	AMP	2	2
IIICF_a2	chr2	89250315	89880557	149	0.626866	0.493967	5	GAIN	3	1	2	1	1	2.82760857967865	0.628073024854451	3	GAIN	2	1
IIICF_a2	chr2	89880703	89889991	122	0.767262	0.793022	7	ASCNA	4	1	3	1	1	3.4851116271146	0.769325054864623	4	AMP	3	1
IIICF_a2	chr2	90101170	97374019	214	0.666667	0.392274	5	GAIN	3	1	2	1	1	2.63332691532457	0.668369688084211	3	GAIN	2	1
IIICF_a2	chr2	97380229	97669032	111	0.681818	0.257879	3	HET	2	1	1	NA	NA	2.39670432834683	0.683858857457172	2	NEUT	1	1
IIICF_a2	chr2	98264857	106165504	4000	0.68	0.459387	5	GAIN	3	1	2	1	1	2.76000218941718	0.681754499848993	3	GAIN	2	1
IIICF_a2	chr2	106252991	106849596	542	1	-0.116265	2	NLOH	2	0	2	1	1	1.84306306234199	1	2	NEUT	2	0
IIICF_a2	chr2	106886244	106889192	12	1	-0.957974	1	DLOH	1	0	1	1	1	1.01650506005942	1	1	HETD	1	0
IIICF_a2	chr2	106892501	108005561	965	1	-0.067873	2	NLOH	2	0	2	1	1	1.90685072489653	1	2	NEUT	2	0
IIICF_a2	chr2	108008957	108009677	5	0.666667	0.170219	3	HET	2	1	1	NA	NA	2.25382752356685	0.668656386638362	2	NEUT	1	1
IIICF_a2	chr2	108010777	108851373	362	1	-0.041916	2	NLOH	2	0	2	1	1	1.94195772750536	1	2	NEUT	2	0
IIICF_a2	chr2	108852343	110488656	443	0.681818	0.434227	5	GAIN	3	1	2	1	1	2.71182108648593	0.683621707451615	3	GAIN	2	1
IIICF_a2	chr2	110863055	121547791	4158	1	-0.138733	2	NLOH	2	0	2	1	1	1.81416650744564	1	2	NEUT	2	0
IIICF_a2	chr2	121550619	132346663	3316	1	-0.544807	1	DLOH	1	0	1	1	1	1.36250495250721	1	1	HETD	1	0
IIICF_a2	chr2	133001389	133121556	2870	0.666667	-0.042876	3	HET	2	1	1	NA	NA	1.9406480418793	0.668977431497004	2	NEUT	1	1
IIICF_a2	chr2	133127075	134948832	898	1	-0.471879	1	DLOH	1	0	1	1	1	1.4345447259982	1	1	HETD	1	0
IIICF_a2	chr2	134980041	134980134	7	0.56	-0.462328	3	HET	2	1	1	NA	NA	1.44425196586764	0.561117631258025	2	NEUT	1	1
IIICF_a2	chr2	134981651	138746449	1082	1	-0.510396	1	DLOH	1	0	1	1	1	1.39604332615693	1	1	HETD	1	0
IIICF_a2	chr2	138746912	138747306	28	0.565217	-0.389788	3	HET	2	1	1	NA	NA	1.52011415116211	0.566371183527883	2	NEUT	1	1
IIICF_a2	chr2	138748890	155779396	5668	1	-0.714352	1	DLOH	1	0	1	1	1	1.20845170869337	1	1	HETD	1	0
IIICF_a2	chr2	155785409	156178931	279	0.795455	1.572095	13	ASCNA	6	1	5	1	1	5.99981158379298	0.796779780687712	6	HLAMP	5	1
IIICF_a2	chr2	156182044	159394664	883	1	-0.766747	1	DLOH	1	0	1	1	1	1.1643917194552	1	1	HETD	1	0
IIICF_a2	chr2	159411506	160317089	323	0.6	0.017062	3	HET	2	1	1	NA	NA	2.02411342181019	0.601329093126341	2	NEUT	1	1
IIICF_a2	chr2	160395495	160600177	3	0.857143	1.466669	13	ASCNA	6	1	5	1	1	5.57511164233728	0.858866371197709	6	HLAMP	5	1
IIICF_a2	chr2	160672235	161437584	269	1	-0.739394	1	DLOH	1	0	1	1	1	1.18719371984	1	1	HETD	1	0
IIICF_a2	chr2	161450573	195819934	15854	0.666667	0.076513	3	HET	2	1	1	NA	NA	2.11039788885133	0.668791591947444	2	NEUT	1	1
IIICF_a2	chr2	195887318	215077380	10795	0.571429	0.588263	5	GAIN	3	1	2	1	1	3.02041465178239	0.572065206729262	3	GAIN	2	1
IIICF_a2	chr2	215154959	241839840	17069	0.647059	0.100031	3	HET	2	1	1	NA	NA	2.14552447970776	0.648902946817166	2	NEUT	1	1
IIICF_a2	chr2	241850096	242079233	157	0.75	0.390378	5	GAIN	3	1	2	1	1	2.6298331195432	0.752557420103838	3	GAIN	2	1
IIICF_a2	chr2	242080418	242999159	723	0.722222	0.257613	3	HET	2	1	1	NA	NA	2.3962575118469	0.724716846449634	2	NEUT	1	1
IIICF_a2	chr3	60197	1189348	1092	0.658537	0.993685	8	BCNA	4	2	2	1	1	4.00919671834607	0.659600808671788	4	AMP	2	2
IIICF_a2	chr3	1190210	1198908	16	0.567778	0.498991	5	GAIN	3	1	2	1	1	2.8375663753181	0.568420588541372	3	GAIN	2	1
IIICF_a2	chr3	1202930	1395356	233	0.675	0.947867	8	BCNA	4	2	2	1	1	3.88302983877793	0.6762124325226	4	AMP	2	2
IIICF_a2	chr3	1426371	21489541	15305	0.586207	0.600498	5	GAIN	3	1	2	1	1	3.04636779254563	0.586968290575437	3	GAIN	2	1
IIICF_a2	chr3	21500061	21779664	293	0.578947	0.89225	8	BCNA	4	2	2	1	1	3.73516737246768	0.579515611738074	4	AMP	2	2
IIICF_a2	chr3	21780334	31968447	6553	0.611111	0.563785	5	GAIN	3	1	2	1	1	2.96914741271654	0.612117735893313	3	GAIN	2	1
IIICF_a2	chr3	31970139	32001715	40	0.629085	0.161281	3	HET	2	1	1	NA	NA	2.23974128451302	0.630635487182705	2	NEUT	1	1
IIICF_a2	chr3	32037775	36939771	2791	0.652174	0.440142	5	GAIN	3	1	2	1	1	2.72307280837387	0.653677389316376	3	GAIN	2	1
IIICF_a2	chr3	36940741	37048633	82	0.679286	0.250862	3	HET	2	1	1	NA	NA	2.38494497763807	0.68130835908593	2	NEUT	1	1
IIICF_a2	chr3	37053568	41449981	2343	0.652174	0.441998	5	GAIN	3	1	2	1	1	2.72661287625528	0.653675437407369	3	GAIN	2	1
IIICF_a2	chr3	41450249	41468890	43	0.619048	0.221788	3	HET	2	1	1	NA	NA	2.33682656006518	0.620418521586121	2	NEUT	1	1
IIICF_a2	chr3	41470451	49776178	3821	0.625	0.465023	5	GAIN	3	1	2	1	1	2.77091074170082	0.626213606051693	3	GAIN	2	1
IIICF_a2	chr3	49779906	49999086	125	0.611111	0.331561	3	HET	2	1	1	NA	NA	2.52369927888765	0.612295430846387	2	NEUT	1	1
IIICF_a2	chr3	50002245	53239160	491	0.617647	0.461685	5	GAIN	3	1	2	1	1	2.76444485382067	0.6187918884732	3	GAIN	2	1
IIICF_a2	chr3	53241131	53779825	156	0.615385	0.103353	3	HET	2	1	1	NA	NA	2.15053254928764	0.616828422899099	2	NEUT	1	1
IIICF_a2	chr3	53780082	57828802	3054	0.6	0.569672	5	GAIN	3	1	2	1	1	2.98139794341043	0.600902340206482	3	GAIN	2	1
IIICF_a2	chr3	57831211	94679180	18540	0.6	0.125097	3	HET	2	1	1	NA	NA	2.18359895491622	0.601232018924449	2	NEUT	1	1
IIICF_a2	chr3	94680239	94759504	59	0.631579	0.423412	5	GAIN	3	1	2	1	1	2.6913673168344	0.632894236533808	3	GAIN	2	1
IIICF_a2	chr3	94760334	95143131	583	0.611111	0.257289	3	HET	2	1	1	NA	NA	2.39571338046697	0.612358706548409	2	NEUT	1	1
IIICF_a2	chr3	95149853	95159540	71	0.625	0.421329	5	GAIN	3	1	2	1	1	2.68744544149382	0.626251297605119	3	GAIN	2	1
IIICF_a2	chr3	95160044	97241245	1389	0.619048	0.273189	3	HET	2	1	1	NA	NA	2.42256079725908	0.62037001893435	2	NEUT	1	1
IIICF_a2	chr3	97252553	97435665	81	0.724138	0.707439	5	GAIN	3	1	2	1	1	3.28283236743228	0.72597477957875	3	GAIN	2	1
IIICF_a2	chr3	97454621	97839786	330	1	-0.458264	1	DLOH	1	0	1	1	1	1.44840197667547	1	1	HETD	1	0
IIICF_a2	chr3	97840026	97979731	538	1	-0.372691	2	NLOH	2	0	2	1	1	1.53855649929077	1	2	NEUT	2	0
IIICF_a2	chr3	97980315	98738867	550	1	-0.429427	1	DLOH	1	0	1	1	1	1.47818746920866	1	1	HETD	1	0
IIICF_a2	chr3	98761144	99598884	215	1	-0.399558	2	NLOH	2	0	2	1	1	1.5096730748521	1	2	NEUT	2	0
IIICF_a2	chr3	99602470	101719825	1021	1	-0.469103	1	DLOH	1	0	1	1	1	1.43735951543688	1	1	HETD	1	0
IIICF_a2	chr3	101740532	102840032	444	1	-0.40806	2	NLOH	2	0	2	1	1	1.50064445442265	1	2	NEUT	2	0
IIICF_a2	chr3	102873732	103188708	167	1	-0.463556	1	DLOH	1	0	1	1	1	1.44300027455097	1	1	HETD	1	0
IIICF_a2	chr3	103202363	103679704	633	1	-0.392061	2	NLOH	2	0	2	1	1	1.51767870929365	1	2	NEUT	2	0
IIICF_a2	chr3	103680157	103957216	284	1	-0.496292	1	DLOH	1	0	1	1	1	1.41002247323932	1	1	HETD	1	0
IIICF_a2	chr3	103960685	104290380	298	1	-0.394514	2	NLOH	2	0	2	1	1	1.51505470492435	1	2	NEUT	2	0
IIICF_a2	chr3	104294401	104909626	421	1	-0.447147	1	DLOH	1	0	1	1	1	1.45981416771721	1	1	HETD	1	0
IIICF_a2	chr3	104911873	105061211	159	1	-0.379959	2	NLOH	2	0	2	1	1	1.53068987239654	1	2	NEUT	2	0
IIICF_a2	chr3	105067443	105689876	339	1	-0.456371	1	DLOH	1	0	1	1	1	1.45033903477868	1	1	HETD	1	0
IIICF_a2	chr3	105690639	106270202	442	1	-0.38449	2	NLOH	2	0	2	1	1	1.52580569433166	1	2	NEUT	2	0
IIICF_a2	chr3	106276567	117869821	5582	1	-0.464739	1	DLOH	1	0	1	1	1	1.44179545855569	1	1	HETD	1	0
IIICF_a2	chr3	117870364	118248939	288	1	-0.387687	2	NLOH	2	0	2	1	1	1.52236871600584	1	2	NEUT	2	0
IIICF_a2	chr3	118424202	128346221	4221	1	-0.503111	1	DLOH	1	0	1	1	1	1.40324677209875	1	1	HETD	1	0
IIICF_a2	chr3	128346758	128347491	13	0.583333	-0.542464	3	HET	2	1	1	NA	NA	1.36476324417354	0.584975668601073	2	NEUT	1	1
IIICF_a2	chr3	128347859	145495542	7978	1	-0.484661	1	DLOH	1	0	1	1	1	1.42165377654833	1	1	HETD	1	0
IIICF_a2	chr3	145518144	145829888	223	1	-0.359946	2	NLOH	2	0	2	1	1	1.55244728089769	1	2	NEUT	2	0
IIICF_a2	chr3	145841854	162739159	7640	1	-0.475323	1	DLOH	1	0	1	1	1	1.43106012203135	1	1	HETD	1	0
IIICF_a2	chr3	162740232	162759947	58	1	-0.285382	2	NLOH	2	0	2	1	1	1.63622032159369	1	2	NEUT	2	0
IIICF_a2	chr3	162760046	166029029	922	1	-0.489538	1	DLOH	1	0	1	1	1	1.41676523073266	1	1	HETD	1	0
IIICF_a2	chr3	166030138	166059751	101	1	-0.379752	2	NLOH	2	0	2	1	1	1.53091337404675	1	2	NEUT	2	0
IIICF_a2	chr3	166060054	187829864	8325	1	-0.506763	1	DLOH	1	0	1	1	1	1.39963110872713	1	1	HETD	1	0
IIICF_a2	chr3	187834431	187835160	6	0.654762	-0.391225	3	HET	2	1	1	NA	NA	1.51857400866734	0.657503691766067	2	NEUT	1	1
IIICF_a2	chr3	187835458	195339865	4320	1	-0.497522	1	DLOH	1	0	1	1	1	1.4087979148434	1	1	HETD	1	0
IIICF_a2	chr3	195420196	195476810	149	0.6	-0.244196	3	HET	2	1	1	NA	NA	1.68438328702901	0.601597163339591	2	NEUT	1	1
IIICF_a2	chr3	195478694	197081078	720	1	-0.611138	1	DLOH	1	0	1	1	1	1.30007025313397	1	1	HETD	1	0
IIICF_a2	chr3	197111342	197118105	23	0.633333	-0.391052	3	HET	2	1	1	NA	NA	1.51875934474609	0.635694777301613	2	NEUT	1	1
IIICF_a2	chr3	197151117	197819088	150	1	-0.522869	1	DLOH	1	0	1	1	1	1.38379409914318	1	1	HETD	1	0
IIICF_a2	chr4	40094	68603	116	0.811232	0.082392	3	HET	2	1	1	NA	NA	2.11912518340788	0.815183098781157	2	NEUT	1	1
IIICF_a2	chr4	74298	338884	233	0.55814	1.236736	11	UBCNA	5	2	3	1	1	4.74979207234278	0.558469299207693	5	HLAMP	3	2
IIICF_a2	chr4	344138	349847	8	0.569444	0.941374	8	BCNA	4	2	2	1	1	3.86547231916663	0.569927306256762	4	AMP	2	2
IIICF_a2	chr4	360026	478766	119	0.545455	1.213115	11	UBCNA	5	2	3	1	1	4.67222083192011	0.545716727018147	5	HLAMP	3	2
IIICF_a2	chr4	480298	1229938	310	0.5625	1.07243	8	BCNA	4	2	2	1	1	4.23561760074481	0.562896966199715	4	AMP	2	2
IIICF_a2	chr4	1233213	1481684	189	0.5625	1.210105	11	UBCNA	5	2	3	1	1	4.66242692854194	0.562860626997095	5	HLAMP	3	2
IIICF_a2	chr4	1495666	1509817	42	0.57735	1.039142	8	BCNA	4	2	2	1	1	4.13839239310126	0.57785282736804	4	AMP	2	2
IIICF_a2	chr4	1510071	1599740	129	0.55	1.178338	11	UBCNA	5	2	3	1	1	4.56030012074119	0.550294962520518	5	HLAMP	3	2
IIICF_a2	chr4	1603970	3479298	894	0.587596	0.953548	8	BCNA	4	2	2	1	1	3.8984566026547	0.588200479848667	4	AMP	2	2
IIICF_a2	chr4	3480136	3523187	34	0.626786	0.667504	5	GAIN	3	1	2	1	1	3.19247254174175	0.62785440124748	3	GAIN	2	1
IIICF_a2	chr4	3580011	3639981	1206	0.595087	1.200522	11	UBCNA	5	2	3	1	1	4.63138161202351	0.595639332801099	5	HLAMP	3	2
IIICF_a2	chr4	3641404	6616056	2460	0.6	0.998063	8	BCNA	4	2	2	1	1	4.02146326055374	0.600668969243671	4	AMP	2	2
IIICF_a2	chr4	6627084	6669880	43	0.611111	0.69113	5	GAIN	3	1	2	1	1	3.24562803271337	0.612031976539145	3	GAIN	2	1
IIICF_a2	chr4	6670267	7738730	1263	0.6	0.9675	8	BCNA	4	2	2	1	1	3.93660207379303	0.600683390189162	4	AMP	2	2
IIICF_a2	chr4	7741452	7759940	32	0.627907	1.254923	11	UBCNA	5	2	3	1	1	4.81038951260898	0.628622326518594	5	HLAMP	3	2
IIICF_a2	chr4	7762313	7769828	23	0.625	1.077758	8	BCNA	4	2	2	1	1	4.25138856665119	0.625790987225023	4	AMP	2	2
IIICF_a2	chr4	7770026	9959989	1461	0.571429	0.630608	5	GAIN	3	1	2	1	1	3.1111829890919	0.57204664548513	3	GAIN	2	1
IIICF_a2	chr4	9960125	9986288	76	0.550056	0.909354	8	BCNA	4	2	2	1	1	3.78003436311698	0.550412246536487	4	AMP	2	2
IIICF_a2	chr4	9990328	11699017	1315	0.571429	0.759392	5	GAIN	3	1	2	1	1	3.40419149601876	0.571993482970148	3	GAIN	2	1
IIICF_a2	chr4	11700196	11739780	68	0.564583	0.871844	8	BCNA	4	2	2	1	1	3.68232985615551	0.565054830251566	4	AMP	2	2
IIICF_a2	chr4	11740182	12029351	423	0.571429	0.728931	5	GAIN	3	1	2	1	1	3.33250696563127	0.572005625389367	3	GAIN	2	1
IIICF_a2	chr4	12031067	12169922	198	0.5625	0.917405	8	BCNA	4	2	2	1	1	3.8013384686542	0.562942317103904	4	AMP	2	2
IIICF_a2	chr4	12171325	12913242	518	0.566667	0.775313	5	GAIN	3	1	2	1	1	3.44226535996135	0.567188022912863	3	GAIN	2	1
